租金(元),面积(平米),均价,评分,户型,室,厅,卫,装修,出租方式,面积评分,租金评分,装修评分,地址评分,总评分,地址,url
1680.0,40.0,42.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳龙岗长江埔路78号,http://sz.zu.fang.com/chuzu/3_209852273_1.htm
4800.0,43.0,111.63,0%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田福华路和福田南路交界路口东北角,http://sz.zu.fang.com/chuzu/3_204953753_1.htm
3000.0,68.0,44.12,50%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,0,2,深圳宝安固戍地铁站附近,http://sz.zu.fang.com/chuzu/3_209703644_1.htm
2380.0,30.0,79.33,0%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山西丽沙河西路,http://sz.zu.fang.com/chuzu/3_209814078_1.htm
2980.0,65.0,45.85,17%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳龙岗横岗镇荷坳村（荷坳地铁口附近）,http://sz.zu.fang.com/chuzu/3_209481291_1.htm
500.0,25.0,20.0,0%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳宝安后亭村新宝股份,http://sz.zu.fang.com/chuzu/3_209625255_1.htm
2380.0,38.0,62.63,0%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山区西丽镇西丽广场留仙大道1311号,http://sz.zu.fang.com/chuzu/3_209818656_1.htm
2180.0,45.0,48.44,50%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安大道与西乡大道交汇处,http://sz.zu.fang.com/chuzu/3_209888055_1.htm
3800.0,93.0,40.86,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗布龙公路与深惠公路交汇处北,http://sz.zu.fang.com/chuzu/3_209841385_1.htm
3700.0,68.0,54.41,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗大道与保康路交汇处北侧（3号线横岗站C出口）,http://sz.zu.fang.com/chuzu/3_209906650_1.htm
3700.0,60.0,61.67,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安33区、裕安一路和大宝交界处,http://sz.zu.fang.com/chuzu/3_209055416_1.htm
3800.0,43.0,88.37,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖区太白路松泉阁,http://sz.zu.fang.com/chuzu/3_209868109_1.htm
4200.0,106.0,39.62,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗深惠公路与茂盛路交汇处,http://sz.zu.fang.com/chuzu/3_209830501_1.htm
1100.0,30.0,36.67,100%,1室0厅1卫,1,0,1,豪华装修,整租,0,1,1,0,2,深圳龙岗横岗街道深惠路与荷坳路交汇处,http://sz.zu.fang.com/chuzu/3_209559751_1.htm
1000.0,30.0,33.33,0%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳宝安宝安福永街道办白石厦路白石厦村,http://sz.zu.fang.com/chuzu/3_209181393_1.htm
4000.0,129.0,31.01,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安松岗沙江西路与朗碧路交汇处,http://sz.zu.fang.com/chuzu/3_208078068_1.htm
4500.0,127.0,35.43,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安地址: 宝安西乡流塘派出所对面,http://sz.zu.fang.com/chuzu/3_205436663_1.htm
4600.0,55.0,83.64,50%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳福田福田红岭南路与深南中路交汇处,http://sz.zu.fang.com/chuzu/3_209250368_1.htm
3800.0,72.0,52.78,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗布吉中兴路街道办事处后面,http://sz.zu.fang.com/chuzu/3_209836738_1.htm
4000.0,80.0,50.0,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209766152_1.htm
2600.0,46.0,56.52,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳龙岗深圳地铁三号线龙城广场站、南联站之间（南联站A出口）,http://sz.zu.fang.com/chuzu/3_209698983_1.htm
3500.0,77.0,45.45,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳光明新区光明大道与河心南路交汇处,http://sz.zu.fang.com/chuzu/3_209396165_1.htm
4500.0,41.0,109.76,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田景田莲花路与景田路交汇处,http://sz.zu.fang.com/chuzu/3_209677539_1.htm
1200.0,32.0,37.5,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳龙岗横岗镇荷坳村（荷坳地铁口附近）,http://sz.zu.fang.com/chuzu/3_209499648_1.htm
4100.0,53.0,77.36,0%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳罗湖宝安南路与嘉宾路交汇处,http://sz.zu.fang.com/chuzu/3_208132592_1.htm
3300.0,80.0,41.25,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗深圳地铁三号线龙城广场站、南联站之间（南联站A出口）,http://sz.zu.fang.com/chuzu/3_209592914_1.htm
2000.0,30.0,66.67,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,深圳南山前海路与兴海大道交汇东北侧（泛海拉菲花园二期南侧）,http://sz.zu.fang.com/chuzu/3_209877389_1.htm
3200.0,34.0,94.12,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山西丽路西丽湖路4221,http://sz.zu.fang.com/chuzu/3_209583305_1.htm
4800.0,42.0,114.29,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田滨河大道辅路与东涌路交汇处,http://sz.zu.fang.com/chuzu/3_208361967_1.htm
4500.0,59.0,76.27,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田福田保税区绒花路与益田路交汇处,http://sz.zu.fang.com/chuzu/3_209113732_1.htm
4200.0,45.0,93.33,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_209176457_1.htm
3600.0,89.0,40.45,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安沙井大埔路与中亭路交汇处西北侧,http://sz.zu.fang.com/chuzu/3_209382798_1.htm
4600.0,45.0,102.22,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安大道与裕安路交汇处,http://sz.zu.fang.com/chuzu/3_209772461_1.htm
3800.0,41.0,92.68,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田福田雨田路与北环大道交叉口,http://sz.zu.fang.com/chuzu/3_209263522_1.htm
2600.0,77.0,33.77,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区福永宝安大道大洋路57号附近,http://sz.zu.fang.com/chuzu/3_209051806_1.htm
2500.0,48.0,52.08,93%,1室2厅1卫,1,2,1,精装修,整租,1,0,1,0,2,深圳龙岗布龙公路与深惠公路交汇处北,http://sz.zu.fang.com/chuzu/3_209799654_1.htm
4000.0,54.0,74.07,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖深圳市罗湖区红岭北路3002号,http://sz.zu.fang.com/chuzu/3_209017475_1.htm
3500.0,30.0,116.67,20%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山愉慷片区南山大道与学府路交界处,http://sz.zu.fang.com/chuzu/3_209483193_1.htm
4700.0,79.0,59.49,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安新安街道上川二路与公园路交汇处上合村,http://sz.zu.fang.com/chuzu/3_209549527_1.htm
3500.0,78.0,44.87,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗平湖良安田平安大道与良白路交汇处（华南城北大门东南侧,http://sz.zu.fang.com/chuzu/3_209889077_1.htm
1500.0,30.0,50.0,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳龙岗横岗街道深惠路与荷坳路交汇处,http://sz.zu.fang.com/chuzu/3_209844757_1.htm
3200.0,29.0,110.34,0%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山区科科苑路与科华路交界处,http://sz.zu.fang.com/chuzu/3_209788205_1.htm
4200.0,60.0,70.0,0%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳福田福田南路7号,http://sz.zu.fang.com/chuzu/3_209906694_1.htm
1600.0,40.0,40.0,100%,1室0厅1卫,1,0,1,豪华装修,整租,0,1,1,0,2,深圳龙岗龙翔大道5036,http://sz.zu.fang.com/chuzu/3_209898328_1.htm
2800.0,87.0,32.18,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗横岗街道办,http://sz.zu.fang.com/chuzu/3_209506610_1.htm
4600.0,89.0,51.69,100%,4室2厅2卫,4,2,2,豪华装修,整租,1,0,1,0,2,深圳龙岗深圳市龙岗区吉祥路663号,http://sz.zu.fang.com/chuzu/3_209823510_1.htm
3700.0,88.0,42.05,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,0,2,深圳龙岗龙岗深惠路边，横岗镇政府旁,http://sz.zu.fang.com/chuzu/3_209794590_1.htm
3000.0,89.0,33.71,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳坪山新区坪山-坪山-京基御景印象一期,http://sz.zu.fang.com/chuzu/3_209548410_1.htm
4500.0,89.0,50.56,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗布龙公路与坂雪岗大道交汇处南侧,http://sz.zu.fang.com/chuzu/3_209230366_1.htm
4000.0,80.0,50.0,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209279512_1.htm
3800.0,67.0,56.72,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳盐田沙头角镇梧桐路与上梧桐路交汇处,http://sz.zu.fang.com/chuzu/3_209891728_1.htm
4100.0,88.0,46.59,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙飞大道与红棉路交汇处,http://sz.zu.fang.com/chuzu/3_209109497_1.htm
2400.0,37.0,64.86,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,深圳南山南山区西丽镇,http://sz.zu.fang.com/chuzu/3_209813804_1.htm
2180.0,30.0,72.67,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山学苑大道以南（南方科技大对面，大沙河沿岸）,http://sz.zu.fang.com/chuzu/3_209790651_1.htm
4900.0,62.0,79.03,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安西乡大道与兴业路交汇处,http://sz.zu.fang.com/chuzu/3_209614320_1.htm
4400.0,43.0,102.33,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安洪浪北路100号,http://sz.zu.fang.com/chuzu/3_209241722_1.htm
4200.0,75.0,56.0,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗百鸽路与深惠公路交汇,http://sz.zu.fang.com/chuzu/3_209794937_1.htm
2180.0,30.0,72.67,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山西丽红花岭工业区内,http://sz.zu.fang.com/chuzu/3_209599617_1.htm
4000.0,45.0,88.89,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_204279418_1.htm
2800.0,35.0,80.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,深圳南山南山区学府路30号,http://sz.zu.fang.com/chuzu/3_209644759_1.htm
2900.0,89.0,32.58,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_208411094_1.htm
4300.0,43.0,100.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田莲花西路与景田路交汇处,http://sz.zu.fang.com/chuzu/3_209828350_1.htm
4000.0,92.0,43.48,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳龙岗康乐路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_209687781_1.htm
4300.0,45.0,95.56,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_207718681_1.htm
2900.0,36.0,80.56,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,深圳南山南山区南油大厦后南油生活B区,http://sz.zu.fang.com/chuzu/3_209443038_1.htm
2500.0,43.0,58.14,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳龙岗中心区龙城南路与龙岗大道交界处（地铁3号线龙城广场A,http://sz.zu.fang.com/chuzu/3_209256003_1.htm
4300.0,45.0,95.56,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_209142655_1.htm
3800.0,45.0,84.44,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_203992838_1.htm
4500.0,45.0,100.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_203999757_1.htm
4600.0,102.0,45.1,100%,3室2厅2卫,3,2,2,豪华装修,整租,1,0,1,0,2,深圳宝安新安前进一路,http://sz.zu.fang.com/chuzu/3_209771885_1.htm
2800.0,82.0,34.15,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳坪山区广东省深圳市龙岗区横坪路汤坑小学旁,http://sz.zu.fang.com/chuzu/3_209868149_1.htm
4200.0,75.0,56.0,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖区金稻田路1137号,http://sz.zu.fang.com/chuzu/3_209765665_1.htm
4200.0,72.0,58.33,100%,1室2厅1卫,1,2,1,精装修,整租,1,0,1,0,2,深圳盐田大梅沙环梅路26号,http://sz.zu.fang.com/chuzu/3_209357788_1.htm
4300.0,88.0,48.86,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗地铁3号线大运站C出口,http://sz.zu.fang.com/chuzu/3_209514706_1.htm
3500.0,43.0,81.4,0%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,0,2,深圳罗湖解放路与和平路交汇处北侧,http://sz.zu.fang.com/chuzu/3_208132591_1.htm
4800.0,50.0,96.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安新安宝城5区建安一路与新圳西路交汇处,http://sz.zu.fang.com/chuzu/3_209531921_1.htm
3400.0,60.0,56.67,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝源路与海城路交汇处,http://sz.zu.fang.com/chuzu/3_209437013_1.htm
3100.0,29.0,106.9,0%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山科技园中区科技北路与青梧路交汇处,http://sz.zu.fang.com/chuzu/3_209788116_1.htm
2500.0,89.0,28.09,75%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安西乡流塘路与107国道交界处,http://sz.zu.fang.com/chuzu/3_209652854_1.htm
1800.0,32.0,56.25,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳宝安政丰南路东侧,http://sz.zu.fang.com/chuzu/3_208977377_1.htm
3650.0,78.0,46.79,100%,2室2厅1卫,2,2,1,简装修,整租,1,0,0,1,2,深圳南山南山南头马家龙大新路与艺园路交界处,http://sz.zu.fang.com/chuzu/3_209845804_1.htm
4800.0,89.0,53.93,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳宝安东方大道36号,http://sz.zu.fang.com/chuzu/3_209731991_1.htm
4600.0,42.0,109.52,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田景田莲花路与景田路交汇处,http://sz.zu.fang.com/chuzu/3_209155006_1.htm
2000.0,50.0,40.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安东方大道36号,http://sz.zu.fang.com/chuzu/3_209916411_1.htm
3800.0,59.0,64.41,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安辅三路,http://sz.zu.fang.com/chuzu/3_209068319_1.htm
4000.0,129.0,31.01,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安松岗沙江西路与朗碧路交汇处,http://sz.zu.fang.com/chuzu/3_208038355_1.htm
4300.0,89.0,48.31,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永怀德南路与翠岗西路交汇处,http://sz.zu.fang.com/chuzu/3_209898512_1.htm
4200.0,45.0,93.33,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田景田北七街青海大厦西侧,http://sz.zu.fang.com/chuzu/3_209224763_1.htm
4000.0,94.0,42.55,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗横岗康乐路和红棉一路交汇处,http://sz.zu.fang.com/chuzu/3_209604715_1.htm
4700.0,74.0,63.51,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安6区建安一路与新安二路交汇处,http://sz.zu.fang.com/chuzu/3_209094421_1.htm
3800.0,88.0,43.18,55%,3室2厅2卫,3,2,2,豪华装修,整租,1,0,1,0,2,深圳光明新区光明高新西区科发路西侧、十七号南侧,http://sz.zu.fang.com/chuzu/3_209175981_1.htm
2880.0,58.0,49.66,50%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安西乡街道建安路与宝民路之间,http://sz.zu.fang.com/chuzu/3_209878522_1.htm
4600.0,58.0,79.31,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖宝岗路西侧（笋岗公交站附近）,http://sz.zu.fang.com/chuzu/3_209281367_1.htm
4500.0,94.0,47.87,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安上川路32号（宝民一路与上川路交汇处东南侧）,http://sz.zu.fang.com/chuzu/3_209482082_1.htm
4100.0,45.0,91.11,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_207347844_1.htm
4000.0,42.0,95.24,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上梅林凯丰路与珠三角环线高速公路交汇处附近,http://sz.zu.fang.com/chuzu/3_209830290_1.htm
2280.0,38.0,60.0,0%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,深圳南山南山西丽留仙大道平山村,http://sz.zu.fang.com/chuzu/3_209841936_1.htm
4000.0,89.0,44.94,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗中心区龙城南路与龙岗大道交界处（地铁3号线龙城广场A,http://sz.zu.fang.com/chuzu/3_209327189_1.htm
4500.0,68.0,66.18,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖泥岗路与金碧路交汇处,http://sz.zu.fang.com/chuzu/3_209018245_1.htm
3800.0,43.0,88.37,100%,1室1厅1卫,1,1,1,简装修,整租,1,0,0,1,2,深圳南山南山玉泉路与艺园路交汇处,http://sz.zu.fang.com/chuzu/3_209029872_1.htm
2200.0,53.0,41.51,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳龙岗深惠大道与怡翠路交汇处（地铁爱联站、吉祥站旁）,http://sz.zu.fang.com/chuzu/3_209838260_1.htm
3500.0,41.0,85.37,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安中心区海滨大道与西乡大道交汇处,http://sz.zu.fang.com/chuzu/3_209025852_1.htm
1600.0,38.0,42.11,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳龙岗横岗街道深惠路与荷坳路交汇处,http://sz.zu.fang.com/chuzu/3_209443253_1.htm
4300.0,89.0,48.31,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙翔大道与德政路交汇处（龙岗区政府对面）,http://sz.zu.fang.com/chuzu/3_209505400_1.htm
3000.0,69.0,43.48,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳盐田盐田港后方陆域盐田路与东海四街交汇处,http://sz.zu.fang.com/chuzu/3_209649542_1.htm
4500.0,88.0,51.14,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳罗湖莲塘畔山路3号,http://sz.zu.fang.com/chuzu/3_207946171_1.htm
2500.0,59.0,42.37,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_208743009_1.htm
4800.0,98.0,48.98,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗布吉镇深惠路旁,http://sz.zu.fang.com/chuzu/3_209673852_1.htm
4300.0,89.0,48.31,50%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安宝安区沙井街道办壆岗村新沙路与永通路交汇处,http://sz.zu.fang.com/chuzu/3_207357086_1.htm
4500.0,38.0,118.42,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,1,2,"深圳南山南海大道与东滨路交汇处,蛇口沃尔玛对面",http://sz.zu.fang.com/chuzu/3_209873643_1.htm
4300.0,76.0,56.58,100%,4室2厅1卫,4,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与宝横路交汇处东北侧（中心高尔夫球会旁）,http://sz.zu.fang.com/chuzu/3_208680191_1.htm
1100.0,38.0,28.95,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳宝安宝安区桥和路东海百货对面,http://sz.zu.fang.com/chuzu/3_207939756_1.htm
4500.0,61.0,73.77,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安27区新安三路,http://sz.zu.fang.com/chuzu/3_209832197_1.htm
1850.0,45.0,41.11,100%,1室1厅1卫,1,1,1,简装修,整租,1,1,0,0,2,深圳龙岗广东省深圳市龙岗中心城愉龙路与清林路交汇处北300米,http://sz.zu.fang.com/chuzu/3_209184212_1.htm
2680.0,38.0,70.53,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,"深圳南山西丽镇留仙大道,西丽人民医院对面",http://sz.zu.fang.com/chuzu/3_208104566_1.htm
2900.0,52.0,55.77,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳龙岗吉华路222号,http://sz.zu.fang.com/chuzu/3_209922056_1.htm
4200.0,52.0,80.77,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗区五和大道和布龙路交汇处,http://sz.zu.fang.com/chuzu/3_208995590_1.htm
3900.0,60.0,65.0,0%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳福田福田南路7号,http://sz.zu.fang.com/chuzu/3_209906883_1.htm
4500.0,58.0,77.59,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖泥岗路与金碧路交汇处,http://sz.zu.fang.com/chuzu/3_209106233_1.htm
3600.0,45.0,80.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳盐田盐田区海山路与梧桐山路交汇处,http://sz.zu.fang.com/chuzu/3_209176416_1.htm
3900.0,76.0,51.32,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区沙井街道办壆岗村新沙路与永通路交汇处,http://sz.zu.fang.com/chuzu/3_209765067_1.htm
2500.0,32.0,78.12,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,2,2,深圳龙华区龙华东环二路与工业东路交汇处,http://sz.zu.fang.com/chuzu/3_209419795_1.htm
4200.0,45.0,93.33,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_208765386_1.htm
4000.0,86.0,46.51,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区80区107国道旁,http://sz.zu.fang.com/chuzu/3_202261423_1.htm
4800.0,115.0,41.74,100%,3室2厅1卫,3,2,1,简装修,整租,1,0,0,1,2,深圳南山南山南山西丽光前村龙井路,http://sz.zu.fang.com/chuzu/3_209826155_1.htm
2500.0,45.0,55.56,0%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳光明新区光明新区公明街道民生路与华发路交汇处(宏发雍景城旁),http://sz.zu.fang.com/chuzu/3_209116236_1.htm
2300.0,30.0,76.67,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山深圳市南山区留仙大道1213号,http://sz.zu.fang.com/chuzu/3_209406566_1.htm
2300.0,75.0,30.67,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳坪山新区万科金域缇香 一期,http://sz.zu.fang.com/chuzu/3_208122147_1.htm
4000.0,45.0,88.89,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_204292558_1.htm
4800.0,89.0,53.93,50%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙翔大道与德政路交汇处（龙岗区政府对面）,http://sz.zu.fang.com/chuzu/3_207533805_1.htm
4600.0,89.0,51.69,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永街道白石厦,http://sz.zu.fang.com/chuzu/3_209764158_1.htm
